,bengaliName,objectID,name,nameWithoutSubText,subText,mrp,corpPrice,price,shortDesc,longDesc,slug,doNotApplyDiscounts,picturesUrls,offerPicturesUrls,recursiveCategories,categories,manufacturers,blockSale,derivedProductVariant,unitQuantity,catalogItemType,__lScore,productAvailabilityForSelectedWarehouse
132,লাউ ১ টি,5600,Lau (Bottle Gourd) 1 pcs,Lau (Bottle Gourd),each,80.0,59.0,59.0,"Gourd is yellowish-green in color and usually in the shape of a bottle. The vegetable has a white pulp, with white seeds embedded in the spongy flesh.  100 g of gourd contains 15 calories, 100 g for edible portion contains 1 g fat. Its water content is 96% and It is low in saturated fat, cholesterol, high in dietary fiber, Vitamin C, riboflavin, zinc, thiamine, iron, magnesium and manganese. It promotes weight loss. The vitamins, minerals and dietary fiber in gourd keep the body well-nourished and curb unnecessary appetite, especially if you drink its juice in the morning on an empty stomach.","Gourd is yellowish-green in color and usually in the shape of a bottle. The vegetable has a white pulp, with white seeds embedded in the spongy flesh.  100 g of gourd contains 15 calories, 100 g for edible portion contains 1 g fat. Its water content is 96% and It is low in saturated fat, cholesterol, high in dietary fiber, Vitamin C, riboflavin, zinc, thiamine, iron, magnesium and manganese. It promotes weight loss. The vitamins, minerals and dietary fiber in gourd keep the body well-nourished and curb unnecessary appetite, especially if you drink its juice in the morning on an empty stomach.",gourd-lau-1-pcs,0,['https://chaldn.com/_mpimage/lau-bottle-gourd-1-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D28573&q=low&v=1'],[],"[12, 7, 2]",[12],"[169, 257, 278, 281]",0,[],1,Grocery,NaN,"[{'Quantity': 11, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
133,ড্যানিশ কনডেন্সড ফিল্ড মিল্ক ৩৯৭ গ্রাম,3374,Danish Condensed Filled Milk 397 gm,Danish Condensed Filled Milk,397 gm,80.0,80.0,80.0,"Danish sweetened condensed filled milk is scientifically processed under hygienic conditions using skimmed milk powder, refined sugar and edible vegetable fat. It is homogenised and pasteurised to guarantee the quality. Danish sweetened condensed filled milk adds taste and flavor to Tea, Coffee and Milk beverage. You can also use it in Pudding. ","Danish sweetened condensed filled milk is scientifically processed under hygienic conditions using skimmed milk powder, refined sugar and edible vegetable fat. It is homogenised and pasteurised to guarantee the quality. Danish sweetened condensed filled milk adds taste and flavor to Tea, Coffee and Milk beverage. You can also use it in Pudding. ",danish-condensed-milk-397-gm,0,['https://chaldn.com/_mpimage/danish-condensed-filled-milk-397-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D87975&q=best&v=1'],[],"[1318, 62, 58, 2]","[1318, 62]","[278, 287, 293, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 41, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 29, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657081800000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657038600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
134,পেঁয়াজ ফুল ২৫০ গ্রাম,21493,Onion Flower 250 gm,Onion Flower,250 gm,29.0,25.0,25.0,,,onion-flower-250-gm-4,0,['https://chaldn.com/_mpimage/onion-flower-250-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D60137&q=low&v=1'],[],"[12, 7, 2]",[12],[295],0,[],1,Grocery,NaN,[]
135,দেশী করলা উচ্ছা ±২৫ গ্রাম ৫০০ গ্রাম,9134,Uchche (Local Bitter Gourd) ± 25 gm 500 gm,Uchche (Local Bitter Gourd) ± 25 gm,500 gm,45.0,35.0,35.0,"They are dark or light green in color depending on the region where they are grown. Though they taste very bitter, they are filled with many beneficial antioxidants and essential vitamins. Bitter gourd is a rich source of cellulose, which adds to you daily dietary requirement of fibre, improving digestion and helping prevent problems like dyspepsia and constipation. Besides it also contains antihelminthic compounds that can kill infectious worms in your stomach. Bitter gourd is an extremely rich source of Vitamin C which helps boost your immunity. A 100g serving of bitter gourd contains just 17 calories making it a great option for those who want to lose weight. ","They are dark or light green in color depending on the region where they are grown. Though they taste very bitter, they are filled with many beneficial antioxidants and essential vitamins. Bitter gourd is a rich source of cellulose, which adds to you daily dietary requirement of fibre, improving digestion and helping prevent problems like dyspepsia and constipation. Besides it also contains antihelminthic compounds that can kill infectious worms in your stomach. Bitter gourd is an extremely rich source of Vitamin C which helps boost your immunity. A 100g serving of bitter gourd contains just 17 calories making it a great option for those who want to lose weight. ",bitter-gourd-b-grade-deshi-korola-500-gm,0,['https://chaldn.com/_mpimage/uchche-local-bitter-gourd-25-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D15396&q=low&v=1'],[],"[12, 7, 2]",[12],"[257, 281]",0,[],1,Grocery,NaN,"[{'Quantity': 10, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
136,এসএমসি প্লাস অরেঞ্জ ইলেক্ট্রোলাইট ড্রিংক ২৫০ মিলি (কম্বো প্যাক) ৬ টি,28648,SMC Plus Orange Electrolyte Drink 250 ml (Combo Pack) 6 pcs,SMC Plus Orange Electrolyte Drink 250 ml (Combo Pack),6 pcs,150.0,150.0,150.0,,Origin: Bangladesh,smc-plus-orange-flavor-250-ml-x-6-pcs-combo-pack-6-pcs,0,['https://chaldn.com/_mpimage/smc-plus-orange-electrolyte-drink-250-ml-combo-pack-6-pcs?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D90868&q=best&v=1'],[],"[19, 17, 2, 238]","[19, 238]","[226, 277, 287, 348, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 15, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
137,কচুর মুখি (নেট ওজন ± ২৫ গ্রাম ) ৫০০ গ্রাম,6976,Kochur Mukhi (Taro Roots) ± 25 gm 500 gm,Kochur Mukhi (Taro Roots) ± 25 gm,500 gm,35.0,29.0,29.0,"Kachur mukhi is used in Bengali recipes in various forms. Easy to cook and easy to serve. This is a typical Bengali side dish that is slightly mushy, very spicy and flavorful. Available at chaldal. Cook and serve it with plain white rice. ","Kachur mukhi is used in Bengali recipes in various forms. Easy to cook and easy to serve. This is a typical Bengali side dish that is slightly mushy, very spicy and flavorful. Available at chaldal. Cook and serve it with plain white rice. ",kochur-mukhi-1-kg,0,['https://chaldn.com/_mpimage/kochur-mukhi-taro-roots-25-gm-500-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D28965&q=low&v=1'],[],"[12, 7, 2]",[12],"[169, 257, 278, 281, 295]",0,[],1,Grocery,NaN,"[{'Quantity': 10, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
138,কালো গোল বেগুন ±৩৫ গ্রাম ৭০০ গ্রাম,6617,Kalo Gol Begun (Round Brinjals Black) ±35 gm 700 gm,Kalo Gol Begun (Round Brinjals Black) ±35 gm,700 gm,70.0,65.0,65.0,"Brinjal, is a very low calorie vegetable and has healthy nutrition. Several varieties of Brinjal grown all around the world. It contains good amounts of many essential B-complex groups of vitamins such as pantothenic acid (vitamin B5), pyridoxine (vitamin B6) and thiamine (vitamin B1), niacin (B3). These vitamins are essential in the sense that body requires them from external sources to replenish and required for fat, protein and carbohydrate metabolism. this vegetable is an also good source of minerals like manganese, copper, iron and potassium. Manganese is used as a co-factor for the antioxidant enzyme, superoxide dismutase. Potassium is an important intracellular electrolyte that helps counter pressing (hypertension) effects of sodium.
","Brinjal, is a very low calorie vegetable and has healthy nutrition. Several varieties of Brinjal grown all around the world. It contains good amounts of many essential B-complex groups of vitamins such as pantothenic acid (vitamin B5), pyridoxine (vitamin B6) and thiamine (vitamin B1), niacin (B3). These vitamins are essential in the sense that body requires them from external sources to replenish and required for fat, protein and carbohydrate metabolism. this vegetable is an also good source of minerals like manganese, copper, iron and potassium. Manganese is used as a co-factor for the antioxidant enzyme, superoxide dismutase. Potassium is an important intracellular electrolyte that helps counter pressing (hypertension) effects of sodium.
",round-brinjals-black-net-weight-50-gm-700-gm,0,['https://chaldn.com/_mpimage/kalo-gol-begun-round-brinjals-black-35-gm-700-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D7893&q=low&v=1'],[],"[12, 7, 2]",[12],"[169, 257, 278]",0,[],1,Grocery,NaN,"[{'Quantity': 5, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
139,মিনিকেট চাল স্ট্যান্ডার্ড (সিদ্ধ) ২৫ কেজি,27861,Miniket Rice Standard (Boiled) 25 kg,Miniket Rice Standard (Boiled),25 kg,1600.0,1359.0,1359.0,,,miniket-rice-standard-boiled-25-kg,0,['https://chaldn.com/_mpimage/miniket-rice-standard-boiled-25-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D94814&q=best&v=1'],[],"[80, 104, 2, 238]","[80, 238]","[277, 278, 287, 348, 364]",0,[],1,Grocery,NaN,[]
140,বসুন্ধরা আটা ২ কেজি ,15598,Bashundhara Flour (Atta) 2 kg,Bashundhara Flour (Atta),2 kg,108.0,108.0,108.0,,,bashundhara-atta-2-kg,0,['https://chaldn.com/_mpimage/bashundhara-flour-atta-2-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D40383&q=low&v=1'],[],"[103, 100, 2]",[103],[216],0,[],1,Grocery,NaN,[]
141, পাইজাম চাল (সিদ্ধ) ১ কেজি,15974,Paijam Rice (Boiled) 1 kg,Paijam Rice (Boiled),1 kg,70.0,59.0,59.0,,,paijam-rice-boiled-1-kg,0,['https://chaldn.com/_mpimage/paijam-rice-boiled-1-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D80161&q=low&v=1'],[],"[80, 104, 2]",[80],[],0,[],1,Grocery,NaN,"[{'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
142,বোম্বে সুইটস রিং চিপস ২০ গ্রাম,7277,Bombay Sweets Ring Chips 20 gm,Bombay Sweets Ring Chips,20 gm,10.0,10.0,10.0,,"Ingredients: Wheat flour, Edible vegetable oil & Spices. Nutrition facts- Calories 111, protein 1.5g & No cholesterol",bombay-sweets-ring-chips-20-gm,0,['https://chaldn.com/_mpimage/bombay-sweets-ring-chips-20-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D47733&q=low&v=1'],[],"[53, 49, 2]",[53],"[277, 281, 287]",0,[],1,Grocery,NaN,"[{'Quantity': 72, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707818, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
143,বনফুল লাচ্ছা সেমাই ২০০ গ্রাম,11901,Banoful Lashcha Shemai 200 gm,Banoful Lashcha Shemai,200 gm,45.0,45.0,45.0,,,banoful-lashcha-shemai-200-gm,0,['https://chaldn.com/_mpimage/banoful-lashcha-shemai-200-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D101139&q=best&v=1'],[],"[1318, 1352, 104, 2]","[1318, 1352]","[277, 281]",0,[],1,Grocery,NaN,"[{'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219818, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
144,পুদিনা পাতা (নেট ওজন ± ১০ গ্রাম ) ১০০ গ্রাম,5923,Pudina Pata (Mint Leaves) ± 10 gm 100 gm,Pudina Pata (Mint Leaves) ± 10 gm,100 gm,60.0,19.0,19.0,"With its distinctively spicy taste and invigorating scent, mint is often an ingredient in gum, candy or tea, but people also eat it fresh. Fresh mint leaves add flavor and nutrition to many different recipes, and chewing on whole leaves may have certain health benefits and ward off some medical conditions. Fresh mint, including spearmint and peppermint, contains several key vitamins and minerals you need for good health. Mint leaves also contains mint contains trace amounts of iron, a mineral you need to make red blood cells. Mint also has small amounts of fiber, vitamin A and potassium.","With its distinctively spicy taste and invigorating scent, mint is often an ingredient in gum, candy or tea, but people also eat it fresh. Fresh mint leaves add flavor and nutrition to many different recipes, and chewing on whole leaves may have certain health benefits and ward off some medical conditions. Fresh mint, including spearmint and peppermint, contains several key vitamins and minerals you need for good health. Mint leaves also contains mint contains trace amounts of iron, a mineral you need to make red blood cells. Mint also has small amounts of fiber, vitamin A and potassium.",mint-leaves-pudina-pata-100-gm,0,['https://chaldn.com/_mpimage/pudina-pata-mint-leaves-10-gm-100-gm?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D7827&q=low&v=1'],[],"[12, 7, 2]",[12],"[169, 295, 348]",0,[],1,Grocery,NaN,"[{'Quantity': 3, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707819, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219819, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657039500000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 490.2, 'AvailabilityCutOffTimeOfDay': 1390.2}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
145,নাজিরশাল চাল স্ট্যান্ডার্ড (আধা সিদ্ধ) ৫ কেজি,8876,Nazirshail Rice Standard (Half Boiled) 5 kg,Nazirshail Rice Standard (Half Boiled),5 kg,370.0,329.0,329.0,,Rice.    ,nazirshail-rice-standard-half-boiled-5-kg,0,['https://chaldn.com/_mpimage/nazirshail-rice-standard-half-boiled-5-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D66168&q=low&v=1'],[],"[80, 104, 2, 1471, 1386]","[80, 1471, 1386]","[205, 278, 281, 295, 348, 364]",0,[],1,Grocery,NaN,"[{'Quantity': 3, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656992707819, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}, {'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1656994219819, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657029600000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': 445.2, 'AvailabilityCutOffTimeOfDay': 1225.2}]"
146,সেনা ফর্টিফাইড সয়াবিন তেল ৫ লিটার,27209,Sena Fortified Soyabean Oil 5 ltr,Sena Fortified Soyabean Oil,5 ltr,760.0,760.0,760.0,,,sena-fortified-soyabean-oil-5-ltr-2,1,['https://chaldn.com/_mpimage/sena-fortified-soyabean-oil-5-ltr?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D90339&q=best&v=1'],[],"[108, 104, 2]",[108],[278],0,[],1,Grocery,NaN,[]
147,পাকা পেঁপে (নেট ওজন ± ৫০ গ্রাম ) ১ কেজি,6965,Paka Pape ± 50 gm 1 kg,Paka Pape ± 50 gm,1 kg,169.0,169.0,169.0,,"""One medium papaya has approximately:

120 calories, 30 grams of carbohydrate – including 5 grams of fiber and 18 grams of sugar, 2 grams of protein
Papayas are also a good source of: folate, vitamin A, magnesium, copper, pantothenic, acid, fiber.

They also have B vitamins, alpha and beta-carotene, lutein and zeaxanthin, vitamin E, calcium, potassium, vitamin K, and lycopene, the powerful antioxidant most commonly associated with tomatoes.""

Nutritional facts/Ingredients :The nutrients found in papaya are thought to have a range of health benefits. They may help protect against a number of health conditions such as Age-related macular degeneration, Asthma prevention, Cancer, Bone health, Diabetes, Digestion, Heart disease, Inflammation, Skin and healing, Hair health. ",paka-pape-1-pc,0,['https://chaldn.com/_mpimage/paka-pape-50-gm-1-kg?src=https%3A%2F%2Feggyolk.chaldal.com%2Fapi%2FPicture%2FRaw%3FpictureId%3D23193&q=low&v=1'],[],"[11, 7, 2]",[11],[],0,[],1,Grocery,NaN,"[{'Quantity': 50, 'EarliestAvailableTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'AvailabilityExpiryTime': {'UnixTimeMilliseconds': 1657069200000, 'Offset': 360.0}, 'EarliestAvailableTimeOfDay': None, 'AvailabilityCutOffTimeOfDay': None}]"
